window,vessel_mmsi,timestamp,lat,lon,source,ship_name,episode_id,cluster_id,cluster_n_distinct_vessels,cluster_n_episodes,cluster_time_span_hours,cluster_radius_km,cluster_coherence_label
CRISIS,356359000,2026-03-23 10:00:00+00:00,26.0,55.75,traj_deviation_notable,MOSHTARAKA 1,E0036,CRISIS-noise,0,0,,,noise
CRISIS,356359000,2026-03-23 11:00:00+00:00,26.01,55.58000183105469,traj_deviation_notable,MOSHTARAKA 1,E0036,CRISIS-noise,0,0,,,noise
CRISIS,374228000,2026-03-19 12:00:00+00:00,25.94,55.81999969482422,traj_deviation_notable,KHALEJIA ANA 3,E0037,CRISIS-2,2,2,5.0,1.0,genuine_multivessel_coherence
CRISIS,374228000,2026-03-19 13:00:00+00:00,25.94,55.83000183105469,traj_deviation_notable,KHALEJIA ANA 3,E0037,CRISIS-2,2,2,5.0,1.0,genuine_multivessel_coherence
CRISIS,374228000,2026-03-20 00:00:00+00:00,26.06,55.93999862670898,traj_deviation_notable,KHALEJIA ANA 3,E0038,CRISIS-3,2,2,5.0,2.78,genuine_multivessel_coherence
CRISIS,374228000,2026-03-20 04:00:00+00:00,26.05,56.0,traj_deviation_notable,KHALEJIA ANA 3,E0039,CRISIS-5,3,3,4.0,3.59,genuine_multivessel_coherence
CRISIS,374228000,2026-03-20 07:00:00+00:00,25.97,56.04999923706055,traj_deviation_notable,KHALEJIA ANA 3,E0039,CRISIS-5,3,3,4.0,3.59,genuine_multivessel_coherence
CRISIS,374228000,2026-03-21 17:00:00+00:00,26.04,55.77999877929688,traj_deviation_notable,KHALEJIA ANA 3,E0040,CRISIS-noise,0,0,,,noise
CRISIS,374228000,2026-03-21 18:00:00+00:00,26.04,55.77000045776367,traj_deviation_notable,KHALEJIA ANA 3,E0040,CRISIS-noise,0,0,,,noise
CRISIS,374670000,2026-03-23 01:00:00+00:00,26.46,55.79999923706055,traj_deviation_notable,BRIGHT GOLD,E0041,CRISIS-noise,0,0,,,noise
CRISIS,374670000,2026-03-23 04:00:00+00:00,26.71,56.130001068115234,traj_deviation_notable,BRIGHT GOLD,E0041,CRISIS-noise,0,0,,,noise
CRISIS,374670000,2026-03-23 06:00:00+00:00,26.88,56.290000915527344,traj_deviation_notable,BRIGHT GOLD,E0041,CRISIS-noise,0,0,,,noise
CRISIS,374670000,2026-03-23 07:00:00+00:00,26.91,56.540000915527344,traj_deviation_notable,BRIGHT GOLD,E0041,CRISIS-noise,0,0,,,noise
CRISIS,374670000,2026-03-23 08:00:00+00:00,26.86,56.70000076293945,traj_deviation_notable,BRIGHT GOLD,E0041,CRISIS-noise,0,0,,,noise
CRISIS,374670000,2026-03-23 09:00:00+00:00,26.65,56.880001068115234,traj_deviation_notable,BRIGHT GOLD,E0041,CRISIS-noise,0,0,,,noise
CRISIS,374670000,2026-03-23 10:00:00+00:00,26.58,56.900001525878906,traj_deviation_notable,BRIGHT GOLD,E0041,CRISIS-noise,0,0,,,noise
CRISIS,374670000,2026-03-23 11:00:00+00:00,26.38,56.95000076293945,traj_deviation_notable,BRIGHT GOLD,E0041,CRISIS-noise,0,0,,,noise
CRISIS,374670000,2026-03-23 14:00:00+00:00,25.79,57.060001373291016,traj_deviation_notable,BRIGHT GOLD,E0041,CRISIS-noise,0,0,,,noise
CRISIS,374670000,2026-03-23 15:00:00+00:00,25.66,57.09999847412109,traj_deviation_notable,BRIGHT GOLD,E0041,CRISIS-noise,0,0,,,noise
CRISIS,408687000,2026-03-19 02:00:00+00:00,25.81,55.65999984741211,traj_deviation_notable,BAK-20,E0042,CRISIS-noise,0,0,,,noise
CRISIS,408687000,2026-03-20 18:00:00+00:00,25.85,55.720001220703125,traj_deviation_high,BAK-20,E0043,CRISIS-noise,0,0,,,noise
CRISIS,408687000,2026-03-20 19:00:00+00:00,25.88,55.77000045776367,traj_deviation_notable,BAK-20,E0043,CRISIS-noise,0,0,,,noise
CRISIS,408687000,2026-03-21 00:00:00+00:00,25.97,56.02000045776367,traj_deviation_notable,BAK-20,E0044,CRISIS-6,2,2,0.0,1.6,genuine_multivessel_coherence
CRISIS,408687000,2026-03-22 04:00:00+00:00,25.87,55.79999923706055,traj_deviation_notable,BAK-20,E0045,CRISIS-10,6,6,9.0,12.9,loose_multivessel
CRISIS,408687000,2026-03-22 09:00:00+00:00,25.73,55.52999877929688,traj_deviation_notable,BAK-20,E0046,CRISIS-13,2,2,0.0,2.95,genuine_multivessel_coherence
CRISIS,408821000,2026-03-23 12:00:00+00:00,25.95,55.86000061035156,traj_deviation_notable,ALMOAYYED 32,E0047,CRISIS-noise,0,0,,,noise
CRISIS,408883000,2026-03-22 04:00:00+00:00,25.94,55.88999938964844,traj_deviation_notable,BAK 10,E0048,CRISIS-12,4,4,5.0,4.31,genuine_multivessel_coherence
CRISIS,408883000,2026-03-22 05:00:00+00:00,25.95,55.91999816894531,traj_deviation_notable,BAK 10,E0048,CRISIS-12,4,4,5.0,4.31,genuine_multivessel_coherence
